id,name,variant,band,cost,coverage,stake,stake_band,gtype,fill,base_ev,base_ev_bb,ev,d_ev,d_hr,d_hr_per_chip,d_bb,d_bbhr,d_bbhr_per_chip,d_stack,d_wc,rel
space_heater,Space Heater,corrupt,B,8,modeled,s001,low,six_max,mid,1.9212075,96.060375,1.8500253,-0.07118219999999997,-14.23643999999996,-1.779554999999995,-3.55910999999999,-711.8219999999965,-88.97774999999956,0,0,-0.03705076104481165
pencil_holder,Pencil Holder,base,B,8,not modeled,s001,low,six_max,mid,1.9212075,96.060375,1.9212075,0,0,0,0,0,0,0,0,0
pencil_holder,Pencil Holder,corrupt,B,4,not modeled,s001,low,six_max,mid,1.9212075,96.060375,1.9212075,0,0,0,0,0,0,0,0,0
bonsai,Bonsai,base,B,10,not modeled,s001,low,six_max,mid,1.9212075,96.060375,1.9212075,0,0,0,0,0,0,0,0,0
bonsai,Bonsai,corrupt,B,5,not modeled,s001,low,six_max,mid,1.9212075,96.060375,1.9212075,0,0,0,0,0,0,0,0,0
desk_plant,Desk Plant,base,B,8,modeled,s001,low,six_max,mid,1.9212075,96.060375,2.1321525,0.21094500000000016,42.18900000000008,5.27362500000001,10.547250000000005,2109.4500000000044,263.68125000000055,1.847999999999999,0.06000000000000005,0.1097981347668069
desk_plant,Desk Plant,corrupt,B,5,modeled,s001,low,six_max,mid,1.9212075,96.060375,3.15172,1.2305125000000001,246.10250000000008,49.220500000000015,61.52562500000002,12305.125000000007,2461.0250000000015,10.779999999999998,0.3500000000000001,0.6404891194730398
desk,Desk,base,B,9,not modeled,s001,low,six_max,mid,1.9212075,96.060375,1.9212075,0,0,0,0,0,0,0,0,0
desk,Desk,corrupt,B,5,not modeled,s001,low,six_max,mid,1.9212075,96.060375,1.9212075,0,0,0,0,0,0,0,0,0
rebuy_sticky_note,Rebuy Sticky Note,base,B,10,not modeled,s001,low,six_max,mid,1.9212075,96.060375,1.9212075,0,0,0,0,0,0,0,0,0
rebuy_sticky_note,Rebuy Sticky Note,corrupt,B,5,not modeled,s001,low,six_max,mid,1.9212075,96.060375,1.9212075,0,0,0,0,0,0,0,0,0
gaming_chair,Gaming Chair,base,B,10,proc,s001,low,six_max,mid,1.9212075,96.060375,1.9212075,0,0,0,0,0,0,0,0,0
gaming_chair,Gaming Chair,corrupt,B,5,partial,s001,low,six_max,mid,1.9212075,96.060375,1.90697106,-0.014236439999999906,-2.847287999999992,-0.5694575999999983,-0.711821999999998,-142.36439999999857,-28.472879999999712,0,0,-0.007410152208962284
headset,Headset,base,B,6,modeled,s001,low,six_max,mid,1.9212075,96.060375,1.9212075,0,0,0,0,0,0,0,0,0
headset,Headset,corrupt,B,5,modeled,s001,low,six_max,mid,1.9212075,96.060375,1.9212075,0,0,0,0,0,0,0,0,0
prize_vase,Prize Vase,base,C,12,proc,s001,low,six_max,mid,1.9212075,96.060375,1.9212075,0,0,0,0,0,0,0,0,0
prize_vase,Prize Vase,corrupt,C,6,proc,s001,low,six_max,mid,1.9212075,96.060375,1.9212075,0,0,0,0,0,0,0,0,0
compact_fridge,Compact Fridge,base,B,12,not modeled,s001,low,six_max,mid,1.9212075,96.060375,1.9212075,0,0,0,0,0,0,0,0,0
compact_fridge,Compact Fridge,corrupt,B,6,not modeled,s001,low,six_max,mid,1.9212075,96.060375,1.9212075,0,0,0,0,0,0,0,0,0
wall_clock,Wall Clock,base,B,12,proc,s001,low,six_max,mid,1.9212075,96.060375,1.9212075,0,0,0,0,0,0,0,0,0
wall_clock,Wall Clock,corrupt,B,7,partial,s001,low,six_max,mid,1.9212075,96.060375,1.90341195,-0.017795549999999993,-3.5591099999999756,-0.5084442857142822,-0.8897774999999939,-177.9554999999964,-25.42221428571377,0,0,-0.009262690261202912
house_cat,House Cat,base,B,8,proc,s001,low,six_max,mid,1.9212075,96.060375,1.9212075,0,0,0,0,0,0,0,0,0
house_cat,House Cat,corrupt,B,4,proc,s001,low,six_max,mid,1.9212075,96.060375,1.9212075,0,0,0,0,0,0,0,0,0
candle,Candle,base,B,7,proc,s001,low,six_max,mid,1.9212075,96.060375,1.9212075,0,0,0,0,0,0,0,0,0
dusty_console,Dusty Console,base,B,5,modeled,s001,low,six_max,mid,1.9212075,96.060375,1.9212075,0,0,0,0,0,0,0,0,0
handheld,Handheld,base,B,5,modeled,s001,low,six_max,mid,1.9212075,96.060375,1.9212075,0,0,0,0,0,0,0,0,0
red_rug,Red Rug,base,B,8,modeled,s001,low,six_max,mid,1.9212075,96.060375,1.9212075,0,0,0,0,0,0,0,0,0
dish_soap,Dish Soap,base,B,12,proc,s001,low,six_max,mid,1.9212075,96.060375,1.9212075,0,0,0,0,0,0,0,0,0
rolled_vouchers,Rolled Vouchers,base,C,9,proc,s001,low,six_max,mid,1.9212075,96.060375,1.9212075,0,0,0,0,0,0,0,0,0
rolled_vouchers,Rolled Vouchers,corrupt,C,5,proc,s001,low,six_max,mid,1.9212075,96.060375,1.9212075,0,0,0,0,0,0,0,0,0
second_monitor,Second Monitor,base,C,10,modeled,s001,low,six_max,mid,1.9212075,96.060375,1.9212075,0,0,0,0,0,0,0,0,0
second_monitor,Second Monitor,corrupt,C,6,modeled,s001,low,six_max,mid,1.9212075,96.060375,1.9212075,0,0,0,0,0,0,0,0,0
laptop_terminal,Laptop Terminal,base,D,12,not modeled,s001,low,six_max,mid,1.9212075,96.060375,1.9212075,0,0,0,0,0,0,0,0,0
laptop_terminal,Laptop Terminal,corrupt,D,6,not modeled,s001,low,six_max,mid,1.9212075,96.060375,1.9212075,0,0,0,0,0,0,0,0,0
gaming_keyboard,Gaming Keyboard,base,D,12,not modeled,s001,low,six_max,mid,1.9212075,96.060375,1.9212075,0,0,0,0,0,0,0,0,0
gaming_keyboard,Gaming Keyboard,corrupt,D,6,not modeled,s001,low,six_max,mid,1.9212075,96.060375,1.9212075,0,0,0,0,0,0,0,0,0
box_of_mice,Box of Mice,base,D,13,not modeled,s001,low,six_max,mid,1.9212075,96.060375,1.9212075,0,0,0,0,0,0,0,0,0
box_of_mice,Box of Mice,corrupt,D,7,not modeled,s001,low,six_max,mid,1.9212075,96.060375,1.9212075,0,0,0,0,0,0,0,0,0
wacom_tablet,Wacom Tablet,base,D,13,not modeled,s001,low,six_max,mid,1.9212075,96.060375,1.9212075,0,0,0,0,0,0,0,0,0
wacom_tablet,Wacom Tablet,corrupt,D,7,not modeled,s001,low,six_max,mid,1.9212075,96.060375,1.9212075,0,0,0,0,0,0,0,0,0
desk_lamp,Desk Lamp,base,D,10,not modeled,s001,low,six_max,mid,1.9212075,96.060375,1.9212075,0,0,0,0,0,0,0,0,0
desk_lamp,Desk Lamp,corrupt,D,6,not modeled,s001,low,six_max,mid,1.9212075,96.060375,1.9212075,0,0,0,0,0,0,0,0,0
telephone,Telephone,base,D,12,not modeled,s001,low,six_max,mid,1.9212075,96.060375,1.9212075,0,0,0,0,0,0,0,0,0
glass_partition,Glass Partition,base,D,12,not modeled,s001,low,six_max,mid,1.9212075,96.060375,1.9212075,0,0,0,0,0,0,0,0,0
electric_kettle,Electric Kettle,base,D,11,not modeled,s001,low,six_max,mid,1.9212075,96.060375,1.9212075,0,0,0,0,0,0,0,0,0
electric_kettle,Electric Kettle,corrupt,D,8,not modeled,s001,low,six_max,mid,1.9212075,96.060375,1.9212075,0,0,0,0,0,0,0,0,0
chrome_toaster,Chrome Toaster,base,D,14,not modeled,s001,low,six_max,mid,1.9212075,96.060375,2.015153532,0.09394603199999985,18.789206400000012,1.3420861714285723,4.697301600000003,939.460320000002,67.10430857142872,1.0852799999999974,0,0.04889947181655279
chrome_toaster,Chrome Toaster,corrupt,D,8,not modeled,s001,low,six_max,mid,1.9212075,96.060375,2.33222139,0.41101389,82.20277799999997,10.275347249999996,20.550694500000006,4110.138900000002,513.7673625000002,4.748099999999997,0,0.2139351891974188
first_aid_kit,First Aid Kit,base,D,16,proc,s001,low,six_max,mid,1.9212075,96.060375,1.9212075,0,0,0,0,0,0,0,0,0
first_aid_kit,First Aid Kit,corrupt,D,8,partial,s001,low,six_max,mid,1.9212075,96.060375,1.33416792,-0.5870395799999999,-117.40791599999994,-14.675989499999993,-29.351979,-5870.395799999998,-733.7994749999998,0,0,-0.3055576141567217
nightstand,Nightstand,base,D,13,proc,s001,low,six_max,mid,1.9212075,96.060375,1.9212075,0,0,0,0,0,0,0,0,0
nightstand,Nightstand,corrupt,D,8,proc,s001,low,six_max,mid,1.9212075,96.060375,1.9212075,0,0,0,0,0,0,0,0,0
receipt_printer,Receipt Printer,base,C,19,proc,s001,low,six_max,mid,1.9212075,96.060375,1.9212075,0,0,0,0,0,0,0,0,0
receipt_printer,Receipt Printer,corrupt,C,9,proc,s001,low,six_max,mid,1.9212075,96.060375,1.9212075,0,0,0,0,0,0,0,0,0
microwave_oven,Microwave Oven,base,D,18,proc,s001,low,six_max,mid,1.9212075,96.060375,1.9212075,0,0,0,0,0,0,0,0,0
microwave_oven,Microwave Oven,corrupt,D,10,partial,s001,low,six_max,mid,1.9212075,96.060375,1.90341195,-0.017795549999999993,-3.5591099999999756,-0.35591099999999753,-0.8897774999999939,-177.9554999999964,-17.79554999999964,0,0,-0.009262690261202912
framed_diploma,Framed Diploma,base,D,18,proc,s001,low,six_max,mid,1.9212075,96.060375,1.9212075,0,0,0,0,0,0,0,0,0
framed_diploma,Framed Diploma,corrupt,D,9,partial,s001,low,six_max,mid,1.9212075,96.060375,1.33416792,-0.5870395799999999,-117.40791599999994,-13.045323999999994,-29.351979,-5870.395799999998,-652.2661999999998,0,0,-0.3055576141567217
laminated_blueprint,Laminated Blueprint,base,D,19,not modeled,s001,low,six_max,mid,1.9212075,96.060375,1.9212075,0,0,0,0,0,0,0,0,0
laminated_blueprint,Laminated Blueprint,corrupt,D,10,not modeled,s001,low,six_max,mid,1.9212075,96.060375,1.9212075,0,0,0,0,0,0,0,0,0
console_television,Console Television,base,D,26,proc,s001,low,six_max,mid,1.9212075,96.060375,1.9212075,0,0,0,0,0,0,0,0,0
console_television,Console Television,corrupt,D,13,partial,s001,low,six_max,mid,1.9212075,96.060375,0.9428082,-0.9783993,-195.67985999999996,-15.05229692307692,-48.91996499999999,-9783.992999999995,-752.6148461538457,0,0,-0.509262690261203
desk_speakers,Desk Speakers,base,C,10,modeled,s001,low,six_max,mid,1.9212075,96.060375,1.9212075,0,0,0,0,0,0,0,0,0
desk_speakers,Desk Speakers,corrupt,C,6,modeled,s001,low,six_max,mid,1.9212075,96.060375,1.5696325,-0.35157499999999997,-70.315,-11.719166666666666,-17.57875,-3515.749999999998,-585.958333333333,-3.08,-0.09999999999999998,-0.18299689127801133
curved_monitor,Curved Monitor,base,C,13,proc,s001,low,six_max,mid,1.9212075,96.060375,1.9212075,0,0,0,0,0,0,0,0,0
curved_monitor,Curved Monitor,corrupt,C,7,partial,s001,low,six_max,mid,1.9212075,96.060375,1.90341195,-0.017795549999999993,-3.5591099999999756,-0.5084442857142822,-0.8897774999999939,-177.9554999999964,-25.42221428571377,0,0,-0.009262690261202912
tower_upgrade,Tower Upgrade,base,C,14,proc,s001,low,six_max,mid,1.9212075,96.060375,1.9212075,0,0,0,0,0,0,0,0,0
tower_upgrade,Tower Upgrade,corrupt,C,5,partial,s001,low,six_max,mid,1.9212075,96.060375,1.91253569,-0.008671810000000058,-1.734361999999976,-0.3468723999999952,-0.433590499999994,-86.71809999999823,-17.343619999999646,0,0,-0.004513728995957
copy_machine,Copy Machine,base,C,19,not modeled,s001,low,six_max,mid,1.9212075,96.060375,1.9212075,0,0,0,0,0,0,0,0,0
whiteboard,Whiteboard,base,D,17,not modeled,s001,low,six_max,mid,1.9212075,96.060375,1.9212075,0,0,0,0,0,0,0,0,0
high_roller_pass,High Roller Pass,base,D,19,not modeled,s001,low,six_max,mid,1.9212075,96.060375,1.9212075,0,0,0,0,0,0,0,0,0
high_roller_pass,High Roller Pass,corrupt,D,9,partial,s001,low,six_max,mid,1.9212075,96.060375,1.90341195,-0.017795549999999993,-3.5591099999999756,-0.39545666666666396,-0.8897774999999939,-177.9554999999964,-19.772833333332933,0,0,-0.009262690261202912
window,Window,base,D,20,proc,s001,low,six_max,mid,1.9212075,96.060375,1.9212075,0,0,0,0,0,0,0,0,0
window,Window,corrupt,D,10,partial,s001,low,six_max,mid,1.9212075,96.060375,1.90341195,-0.017795549999999993,-3.5591099999999756,-0.35591099999999753,-0.8897774999999939,-177.9554999999964,-17.79554999999964,0,0,-0.009262690261202912
bookshelf,Bookshelf,base,D,22,modeled,s001,low,six_max,mid,1.9212075,96.060375,1.9212075,0,0,0,0,0,0,0,0,0
bookshelf,Bookshelf,corrupt,D,11,modeled,s001,low,six_max,mid,1.9212075,96.060375,1.9212075,0,0,0,0,0,0,0,0,0
cereal_shelf,Cereal Shelf,base,D,24,not modeled,s001,low,six_max,mid,1.9212075,96.060375,1.9212075,0,0,0,0,0,0,0,0,0
cereal_shelf,Cereal Shelf,corrupt,D,12,not modeled,s001,low,six_max,mid,1.9212075,96.060375,1.9212075,0,0,0,0,0,0,0,0,0
fire_extinguisher,Fire Extinguisher,base,D,24,proc,s001,low,six_max,mid,1.9212075,96.060375,1.9212075,0,0,0,0,0,0,0,0,0
fire_extinguisher,Fire Extinguisher,corrupt,D,12,partial,s001,low,six_max,mid,1.9212075,96.060375,1.43200785,-0.48919965,-97.83992999999998,-8.153327499999998,-24.459982499999995,-4891.9964999999975,-407.6663749999998,0,0,-0.2546313451306015
blackout_curtains,Blackout Curtains,base,D,24,proc,s001,low,six_max,mid,1.9212075,96.060375,1.9212075,0,0,0,0,0,0,0,0,0
blackout_curtains,Blackout Curtains,corrupt,D,12,partial,s001,low,six_max,mid,1.9212075,96.060375,1.89985284,-0.02135465999999986,-4.270931999999959,-0.3559109999999966,-1.0677329999999898,-213.54659999999785,-17.79554999999982,0,0,-0.011115228313443425
tip_jar,Tip Jar,base,D,24,not modeled,s001,low,six_max,mid,1.9212075,96.060375,1.9212075,0,0,0,0,0,0,0,0,0
tip_jar,Tip Jar,corrupt,D,12,not modeled,s001,low,six_max,mid,1.9212075,96.060375,1.9212075,0,0,0,0,0,0,0,0,0
shredder,Shredder,base,D,18,proc,s001,low,six_max,mid,1.9212075,96.060375,1.9212075,0,0,0,0,0,0,0,0,0
shredder,Shredder,corrupt,D,9,partial,s001,low,six_max,mid,1.9212075,96.060375,1.33416792,-0.5870395799999999,-117.40791599999994,-13.045323999999994,-29.351979,-5870.395799999998,-652.2661999999998,0,0,-0.3055576141567217
cool_towel,Cool Towel,base,D,16,proc,s001,low,six_max,mid,1.9212075,96.060375,1.9212075,0,0,0,0,0,0,0,0,0
waste_basket,Waste Basket,base,D,18,proc,s001,low,six_max,mid,1.9212075,96.060375,1.9212075,0,0,0,0,0,0,0,0,0
waste_basket,Waste Basket,corrupt,D,9,proc,s001,low,six_max,mid,1.9212075,96.060375,1.9212075,0,0,0,0,0,0,0,0,0
cleaning_robot,Cleaning Robot,base,D,24,proc,s001,low,six_max,mid,1.9212075,96.060375,1.9212075,0,0,0,0,0,0,0,0,0
wall_hanger,Wall Hanger,base,A,2,modeled,s001,low,six_max,capped,3.4000829,170.004145,3.9896829,0.5895999999999999,117.92000000000007,58.960000000000036,29.480000000000018,5896,2948,0,0,0.17340753662212174
wall_hanger,Wall Hanger,corrupt,A,2,modeled,s001,low,six_max,capped,3.4000829,170.004145,15.1920829,11.792000000000002,2358.4,1179.2,589.6,117920.00000000003,58960.000000000015,0,0,3.4681507324424357
mirror,Mirror,base,A,3,modeled,s001,low,six_max,capped,3.4000829,170.004145,3.4000829,0,0,0,0,0,0,0,0,0
mirror,Mirror,corrupt,A,2,modeled,s001,low,six_max,capped,3.4000829,170.004145,3.4000829,0,0,0,0,0,0,0,0,0
fight_night_poster,Fight Night Poster,base,A,4,not modeled,s001,low,six_max,capped,3.4000829,170.004145,3.4000829,0,0,0,0,0,0,0,0,0
fight_night_poster,Fight Night Poster,corrupt,A,3,not modeled,s001,low,six_max,capped,3.4000829,170.004145,3.4000829,0,0,0,0,0,0,0,0,0
energy_drink,Energy Drink,base,A,3,proc,s001,low,six_max,capped,3.4000829,170.004145,3.4000829,0,0,0,0,0,0,0,0,0
energy_drink,Energy Drink,corrupt,A,2,proc,s001,low,six_max,capped,3.4000829,170.004145,3.4000829,0,0,0,0,0,0,0,0,0
corkboard,Corkboard,base,A,4,modeled,s001,low,six_max,capped,3.4000829,170.004145,3.6581764,0.25809349999999975,51.61869999999999,12.904674999999997,12.904674999999997,2580.9349999999977,645.2337499999994,2.5,0.04999999999999993,0.0759080021254775
corkboard,Corkboard,corrupt,A,2,modeled,s001,low,six_max,capped,3.4000829,170.004145,4.4324569,1.032374,206.47479999999996,103.23739999999998,51.61870000000002,10323.740000000005,5161.870000000003,10,0.19999999999999996,0.3036320085019103
stack_of_books,Stack of Books,base,A,4,modeled,s001,low,six_max,capped,3.4000829,170.004145,3.4066154,0.006532500000000052,1.3065000000000282,0.32662500000000705,0.32662500000000705,65.32500000000437,16.33125000000109,0,0,0.001921276684165569
stack_of_books,Stack of Books,corrupt,A,3,modeled,s001,low,six_max,capped,3.4000829,170.004145,3.4118414,0.011758500000000005,2.3517000000000507,0.7839000000000169,0.5879250000000127,117.5850000000064,39.19500000000213,0,0,0.003458298031497998
throw_pillow,Throw Pillow,base,A,4,modeled,s001,low,six_max,capped,3.4000829,170.004145,3.400402175,0.0003192749999998412,0.06385499999998956,0.01596374999999739,0.01596374999999739,3.192750000001979,0.7981875000004948,0,0,0.00009390212220997353
throw_pillow,Throw Pillow,corrupt,A,2,modeled,s001,low,six_max,capped,3.4000829,170.004145,3.39857414,-0.001508760000000109,-0.30175199999996494,-0.15087599999998247,-0.07543799999999123,-15.087599999998929,-7.5437999999994645,0,0,-0.00044374212169947646
starter_gift_box,Starter Gift Box,base,A,4,not modeled,s001,low,six_max,capped,3.4000829,170.004145,3.4000829,0,0,0,0,0,0,0,0,0
starter_gift_box,Starter Gift Box,corrupt,A,3,not modeled,s001,low,six_max,capped,3.4000829,170.004145,3.4000829,0,0,0,0,0,0,0,0,0
lava_lamp,Lava Lamp,base,A,5,modeled,s001,low,six_max,capped,3.4000829,170.004145,3.43068515,0.03060224999999983,6.120450000000005,1.224090000000001,1.5301125000000013,306.0224999999991,61.204499999999825,0,0,0.009000442312744735
lava_lamp,Lava Lamp,corrupt,A,3,modeled,s001,low,six_max,capped,3.4000829,170.004145,3.49188965,0.09180674999999994,18.36135000000013,6.1204500000000435,4.590337500000004,918.0675000000047,306.02250000000157,0,0,0.02700132693823434
comfort_bed,Comfort Bed,base,A,4,modeled,s001,low,six_max,capped,3.4000829,170.004145,3.400145765,0.00006286499999985651,0.012572999999974854,0.0031432499999937136,0.0031432499999937136,0.6286499999987427,0.15716249999968568,0,0,0.000018489255070767983
comfort_bed,Comfort Bed,corrupt,A,2,not modeled,s001,low,six_max,capped,3.4000829,170.004145,3.4000829,0,0,0,0,0,0,0,0,0
yellow_sticky_note,Yellow Sticky Note,base,A,5,modeled,s001,low,six_max,capped,3.4000829,170.004145,4.25491915,0.85483625,170.96725000000004,34.193450000000006,42.74181250000001,8548.362500000003,1709.6725000000006,0,0,0.25141629634971546
yellow_sticky_note,Yellow Sticky Note,corrupt,A,4,modeled,s001,low,six_max,capped,3.4000829,170.004145,13.6581179,10.258035,2051.6070000000004,512.9017500000001,512.90175,102580.35,25645.0875,0,0,3.0169955561965853
rubber_duck,Rubber Duck,base,A,5,not modeled,s001,low,six_max,capped,3.4000829,170.004145,3.4000829,0,0,0,0,0,0,0,0,0
rubber_duck,Rubber Duck,corrupt,A,2,modeled,s001,low,six_max,capped,3.4000829,170.004145,3.2024393,-0.19764360000000014,-39.52872000000002,-19.76436000000001,-9.882180000000005,-1976.4360000000015,-988.2180000000008,0,0,-0.058129053265142484
stash_box,Stash Box,base,B,6,not modeled,s001,low,six_max,capped,3.4000829,170.004145,3.4000829,0,0,0,0,0,0,0,0,0
stash_box,Stash Box,corrupt,B,3,not modeled,s001,low,six_max,capped,3.4000829,170.004145,3.4000829,0,0,0,0,0,0,0,0,0
dogs_playing_poker,Dogs Playing Poker,base,B,6,proc,s001,low,six_max,capped,3.4000829,170.004145,3.4000829,0,0,0,0,0,0,0,0,0
dogs_playing_poker,Dogs Playing Poker,corrupt,B,3,proc,s001,low,six_max,capped,3.4000829,170.004145,3.4000829,0,0,0,0,0,0,0,0,0
calculator,Calculator,base,B,7,modeled,s001,low,six_max,capped,3.4000829,170.004145,4.0395392375,0.6394563374999995,127.89126750000003,18.270181071428574,31.972816875000007,6394.563375000005,913.5090535714293,6.969000000000001,0.03749999999999998,0.18807080777353974
calculator,Calculator,corrupt,B,4,modeled,s001,low,six_max,capped,3.4000829,170.004145,7.1925296198685,3.7924467198685,758.4893439737,189.622335993425,189.62233599342,37924.467198684,9481.116799671,43.001650165017,0.2799999999999999,1.1153983098084166
ring_binder,Ring Binder,base,B,7,not modeled,s001,low,six_max,capped,3.4000829,170.004145,3.4000829,0,0,0,0,0,0,0,0,0
ring_binder,Ring Binder,corrupt,B,4,not modeled,s001,low,six_max,capped,3.4000829,170.004145,3.4000829,0,0,0,0,0,0,0,0,0
space_heater,Space Heater,base,B,8,modeled,s001,low,six_max,capped,3.4000829,170.004145,3.40393532,0.0038524199999998565,0.7704840000000104,0.0963105000000013,0.1926210000000026,38.52419999999984,4.81552499999998,0,0,0.0011330370797723362
space_heater,Space Heater,corrupt,B,8,modeled,s001,low,six_max,capped,3.4000829,170.004145,3.3615587,-0.03852420000000034,-7.70483999999999,-0.9631049999999988,-1.9262099999999975,-385.24199999999837,-48.155249999999796,0,0,-0.011330370797723885
pencil_holder,Pencil Holder,base,B,8,not modeled,s001,low,six_max,capped,3.4000829,170.004145,3.4000829,0,0,0,0,0,0,0,0,0
pencil_holder,Pencil Holder,corrupt,B,4,not modeled,s001,low,six_max,capped,3.4000829,170.004145,3.4000829,0,0,0,0,0,0,0,0,0
bonsai,Bonsai,base,B,10,not modeled,s001,low,six_max,capped,3.4000829,170.004145,3.4000829,0,0,0,0,0,0,0,0,0
bonsai,Bonsai,corrupt,B,5,not modeled,s001,low,six_max,capped,3.4000829,170.004145,3.4000829,0,0,0,0,0,0,0,0,0
desk_plant,Desk Plant,base,B,8,modeled,s001,low,six_max,capped,3.4000829,170.004145,3.7097951,0.3097121999999999,61.94244000000003,7.742805000000004,15.485610000000008,3097.122000000003,387.1402500000004,3,0.05999999999999994,0.09108960255057306
desk_plant,Desk Plant,corrupt,B,5,modeled,s001,low,six_max,capped,3.4000829,170.004145,4.8454065,1.4453236,289.0647200000001,57.812944000000016,72.26618000000002,14453.236000000004,2890.647200000001,14,0.2799999999999999,0.4250848119026745
desk,Desk,base,B,9,not modeled,s001,low,six_max,capped,3.4000829,170.004145,3.4000829,0,0,0,0,0,0,0,0,0
desk,Desk,corrupt,B,5,not modeled,s001,low,six_max,capped,3.4000829,170.004145,3.4000829,0,0,0,0,0,0,0,0,0
rebuy_sticky_note,Rebuy Sticky Note,base,B,10,not modeled,s001,low,six_max,capped,3.4000829,170.004145,3.4000829,0,0,0,0,0,0,0,0,0
rebuy_sticky_note,Rebuy Sticky Note,corrupt,B,5,not modeled,s001,low,six_max,capped,3.4000829,170.004145,3.4000829,0,0,0,0,0,0,0,0,0
gaming_chair,Gaming Chair,base,B,10,proc,s001,low,six_max,capped,3.4000829,170.004145,3.4000829,0,0,0,0,0,0,0,0,0
gaming_chair,Gaming Chair,corrupt,B,5,partial,s001,low,six_max,capped,3.4000829,170.004145,3.39237806,-0.007704840000000157,-1.5409680000000208,-0.3081936000000042,-0.3852420000000052,-77.04839999999967,-15.409679999999934,0,0,-0.002266074159544803
headset,Headset,base,B,6,modeled,s001,low,six_max,capped,3.4000829,170.004145,3.4000829,0,0,0,0,0,0,0,0,0
